OID,VEG_POINT_SOURCE,AUTO_ID,CIRCUITNAME,UNDERBUILD,UNIQUE_SEGMENT_ID,VP_STATUS,WORK_VERIFICATION_STATUS,PI_COMPANY,SPECIES,RWD_EXC,DEAD_DYING,DIAMETER,HEIGHT,TAT_RESULT,TREE_MATRIX_SCORE,IMPACT_MATRIX_SCORE,PRESCRIP,WOOD_MAN,TRAFFIC,ENVIRONMENTAL_CONCERN,PI_COMMENTS,TW_COMPANY,TW_SUB,TW_FOREMAN_ISN,TW_ACT_WORK,TW_WORK_DATE,TW_COMMENTS,TW_BILLING_TYPE,TW_READY_TO_INVOICE,TW_INVOICING_STATUS,WM_COMPANY,WM_SUB,WM_DATE,WM_COMMENTS,EVM_LAST_EDITOR,EVM_LAST_EDITED,REGION,DIVISION,PARCEL_NAME,SITE_ADDRESS,PROPERTY_CITY,Creator,Created,Editor,Edited,GlobalID,UNIQUE_PARCEL_ID,EVM_SYNC_ID
-1,,VP_AW115-K04_1509469_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,15,70,Do Not ABATE,,,R2D_Rmv2-B+Trt,Cut and Leave,,None Observed,"0.2 span between poles# 4E-4F, 25 feet East of lines/ Tree is over hanging lines trim. A trim will remove more than 1/3 of the canopy. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 16 inch firewood rounds/ Haul away all wood chips and debris ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,3/24/2020 22:20:59,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,766a6b3a-d4a9-45f4-ae01-ccf37bf5e249
-1,,VP_AW115-K04_1509471_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,9,50,Do Not ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,"0.2 span between poles# 4E-4F, 20 feet East of lines/ Tree has poor taper/ Tree has had trims in the past that has harmed the health of the canopy ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 16 inch firewood rounds/ Haul away all wood chips and debris ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,3/24/2020 22:33:35,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,126c6f48-517c-4848-a084-161ee3379d01
-1,,VP_AW115-K04_1509920_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,6,38,Do Not ABATE,,,R1B_Rmv 1-B,Cut and Leave,,None Observed,"Poles 4E-4F, .3 span, 22 feet East of line. Tree is poor taper and near lines. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,"Cut into 16 inch rounds, remove brush and chips",bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,jmonrm_awrr,3/24/2020 23:00:57,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,3702e1f9-250e-4803-8323-c45740f31b4c
-1,,VP_AW115-K04_1509922_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,6,30,Do Not ABATE,,,R1B_Rmv 1-B,Cut and Leave,,None Observed,"Poles 4E-4F, .3 span, 25 feet east of line.  Poor taper growth. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,"Cut wood into 16” rounds, remove all debris. ",bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,jmonrm_awrr,3/24/2020 23:16:05,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,8eb2dbbf-87d5-4668-bc11-fdc532a0b7b2
-1,,VP_AW115-K04_1510000_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,32,68,ABATE,,,F3D_FS-R3B+Trt,Cut and Leave,,None Observed,"0.3 span between poles# 4E-4F, 15 feet East of line/ Tree has a hole in the base full of water causing rot/ Lean towards lines overhanging lines/ 2X stem combined DBH ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 16 inch firewood rounds/ Haul away all wood chips and debris ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,3/24/2020 23:07:33,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,a7d76fd5-251b-4a70-978a-11b13ea281ac
-1,,VP_AW115-K04_1510001_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,12,65,Do Not ABATE,,,R2D_Rmv2-B+Trt,Cut and Leave,,None Observed,"0.3 span between pole 4E to End pole. 30 ft East of the line. Tree is slightly leaning away from lines, but has poor taper. Also has dying limps with a poor canopy size. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 16 inch firewood rounds/ Haul away all wood chips and debris ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,3/24/2020 23:14:40,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,c92264b7-f27c-40d1-9979-ab55e016075d
-1,,VP_AW115-K04_1510002_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,85,68,Do Not ABATE,,,F4D_FS-R4B+Trt,Cut and Leave,,None Observed,"0.7 span between poles# 4E-4F, 50 feet East of line/ Tree has major rot in several stems/ Rot in main base in between 6 stems/ Combined DBH ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 16 inch firewood rounds/ Haul away all wood chips and debris ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,3/24/2020 23:26:17,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,228b2596-6c25-40a5-8a97-444add3ba99b
-1,,VP_AW115-K04_1511118_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383573,In-Progress,,MGE_Mountain G Enterprises,Ponderosa Pine,No,No,7,16,Not a Strike Tree,,,R1B_Rmv 1-B,Cut and Leave,,None Observed,"Poles 4D to 4E, .3 span, underneath lines. Previously topped tree. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood in 16” rounds. Haul off chips. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,tfigum_awrr,3/25/2020 16:45:32,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,5138233c-d8de-4304-a128-fc1d74a55016
-1,,VP_AW115-K04_1511139_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383573,In-Progress,,MGE_Mountain G Enterprises,Ponderosa Pine,No,No,4,18,Not a Strike Tree,,,R1A_Rmv 1-A,Cut and Leave,,None Observed,"Poles 4D to 4E, .3 span, underneath lines. Previously topped tree. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut in 16” rounds. Haul off chips. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,tfigum_awrr,3/25/2020 16:50:07,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,0efc4c93-04c0-4d04-9f99-96aae1bc55c3
-1,,VP_AW115-K04_1511145_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383573,In-Progress,,MGE_Mountain G Enterprises,Ponderosa Pine,No,No,5,18,Not a Strike Tree,,,R1B_Rmv 1-B,Cut and Leave,,None Observed,"Poles 4D to 4 E, .3 span, underneath lines. Has previously been topped. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut in 16” rounds. Haul off chips. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,tfigum_awrr,3/25/2020 16:53:10,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,9932715a-4da0-43aa-bf41-5332c75609b1
-1,,VP_AW115-K04_1511163_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383573,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,5,18,Not a Strike Tree,,,R1B_Rmv 1-B,Cut and Leave,,None Observed,"Poles 4D to 4E, .3 span. Underneath lines. Has potential to grow in lines.  Has previously been topped. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut in 16” rounds. Haul off chips. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14081 HYDRAULIC RIDGE CLOSE,NEVADA CITY,tfigum_awrr,3/25/2020 16:57:41,BE_geomartawrrprod,5/12/2020 0:33:41,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,9adba0bd-19ab-4c7a-b011-802ec7ab12f9
-1,,VP_AW115-K04_1527551_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383572,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,8,50,ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,"0.7 span between poles# 4C-4D, 25 feet East of line/ Previously topped tree/ Wound halfway up trunk from previous trim/ Snow load could pull tree into lines ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14015 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,4/1/2020 18:21:05,BE_geomartawrrprod,5/12/2020 0:33:43,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818343,fb8a61ab-dbf4-4cb3-8869-3ae704f4ac6f
-1,,VP_AW115-K04_1528268_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383276,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,19,68,ABATE,,,F2B_FP-Rmv2 B,Cut and Leave,,None Observed,"0.1 span between poles# 4C-4B, 55 feet East of lines/ Tree has rot in the base from a hole filled with water/ Rot is in the entire base of the tree/ Tree tall enough to strike lines, and is directly in line with pole 4C ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14015 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,4/1/2020 20:38:54,BE_geomartawrrprod,5/12/2020 0:33:43,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818343,f36f0907-34fb-4846-b9c4-1dc6cdbab4fd
-1,,VP_AW115-K04_1528271_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383571,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,20,61,Do Not ABATE,,,NW_No Work,Cut and Leave,,None Observed,"0.8 span between poles# 4B-4C, 42 feet East of line/ Tree has rot in the base of the tree/ consult owner on removal.  Tree is the same height as lines, on the border of be able to strike lines. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14015 HYDRAULIC RIDGE CLOSE,NEVADA CITY,ahansm_awrr,4/1/2020 21:20:07,BE_geomartawrrprod,5/12/2020 0:33:43,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818343,c326faba-e69a-45ba-bf7d-8265dcd66df2
-1,,VP_AW115-K04_1540199_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,57,60,ABATE,,,F4D_FS-R4B+Trt,Cut and Leave,,None Observed,60 ft South of the End pole. Tree is within striking distance of guy wire and pole. 5 stems at DBH. Has a pocket in center of all stems. All stems are leaning away from facilities. Has a few dying limps. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14142 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/7/2020 17:24:41,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,0305d6e9-34ec-41a1-abd4-588d59debdb2
-1,,VP_AW115-K04_1551625_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,54,68,ABATE,,,F4D_FS-R4B+Trt,Cut and Leave,,None Observed,"0.3 span between poles# 4E-4F, 35 feet East of line/ Tree has hole rot in between 3 stems water collecting/ Lean towards lines/ 3X stem oak combined DBH/ This tree is growing thru the roof of owners shed/ Please cut this tree a few feet above the shed roof and be careful shed ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut all wood into 16 inch firewood rounds/ Haul away all wood chips and debris ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,,NEVADA CITY,mdiazm_awrr,4/9/2020 22:07:13,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,8aebf225-c52d-4f62-b203-ddf46ebeab28
-1,,VP_AW115-K04_1551706_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383573,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,11,53,ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,"Poles 4D to 4E,.9span, 30 feet east of lines. Poor taper tree and has noticeable fungi on tree. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Keep all wood and cut in 16” rounds. Haul off chips,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,,NEVADA CITY,mdiazm_awrr,4/10/2020 17:28:10,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818341,88a1b821-819a-45f7-9319-48044bbecddf
-1,PI,VP_AW115-K04_1559664_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383106,In-Progress,,MGE_Mountain G Enterprises,Ponderosa Pine,No,No,11,51,ABATE,3,4,R1B_Rmv 1-B,Cut and Leave,No,,0.1 of the span from pole 4A to pole 4B. 35 ft East of the line. Tree has damage at the base of tree. Removal recommend. 4.3.20 very an inaccurate location. Should be next to work tree 20 DBH Edited by mdiazm,AEA_A & E Arborists Tree Care,,,,,,Unit,,,,,,Cut all wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,1051698517,,NEVADA CITY,mdiazm_awrr,4/14/2020 18:07:57,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818344,cb654871-179f-4f45-bcc6-4005264971d0
-1,,VP_AW115-K04_1558725_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383572,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,Yes,4,20,ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,"0.9 of span from pole 4B to 4C. 7 ft East of the line. Tree was previously topped, and now it is dying. Within striking distance of pole. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14015 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/14/2020 18:38:26,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818343,c95ea40d-8bb2-4885-8c08-8b25f413fff9
-1,,VP_AW115-K04_1558726_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383572,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,Yes,9,30,ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,"0.9 of span from pole 4B to 4C. 8ft East of the line. Tree was previously topped, and now it is dying. Can strike pole. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14015 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/14/2020 18:41:32,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818343,ebc09fd2-9f41-4cc4-9613-461cdcc1e281
-1,,VP_AW115-K04_1558727_2020,BRUNSWICK 1105,No,CIP_AW115-K04_383572,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,Yes,9,25,ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,"0.9 of span from pole 4B to 4C. 8ft East of the line. Tree was previously topped, and now it is dying. Can strike pole. ",AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 20” rounds. Chip and pile debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14015 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/14/2020 18:41:45,BE_geomartawrrprod,5/12/2020 0:33:44,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_818343,8174a82f-f8bf-4de0-b505-591c0f74938e
-1,,VP_AW115-K04_1579469_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,76,55,ABATE,,,F4D_FS-R4B+Trt,Cut and Leave,,None Observed,0.99 of span from End pole to Secondary Pole. 10 ft North of pole. Tree is growing underneath guy wire. 5 stems at DBH. 2 stems have a significant lean over lines. Tree is healthy. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14127 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/22/2020 16:37:20,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815985,86a4c752-f5aa-470a-9c29-a219b8a3d34e
-1,PI,VP_AW115-K04_1580525_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,51,55,ABATE,2,3,F4D_FS-R4B+Trt,Cut and Leave,No,None Observed,"0.3 of the span from End pole to Secondary pole. 4 stems at DBH. Tree has a pocket in center of tree, that is currently filled with water that can potentially lead to decay. ",AEA_A & E Arborists Tree Care,,,,,,Unit,,,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,1051698511,,NEVADA CITY,mdiazm_awrr,4/22/2020 17:49:46,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,7bc7a5f1-47de-4858-ab7e-d9e55615d0b2
-1,,VP_AW115-K04_1579476_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,4,30,Do Not ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,0.8 of the span from End pole to Secondary pole.  11 ft South of the line. Poor taper tree. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. If possible chip and broadcast. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14127 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/22/2020 17:57:41,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815985,eba4e123-b71b-4cdd-9ea9-51924d2cd5a9
-1,,VP_AW115-K04_1579478_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Ponderosa Pine,No,Yes,5,34,ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,15 ft North-East of the Secondary pole. Tree with poor taper and lots of die back branches. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14127 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/22/2020 18:17:22,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815985,1e2f82e8-e32c-46e1-9d98-812d69c71003
-1,,VP_AW115-K04_1584677_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,49,50,Do Not ABATE,,,FBB_FP-Major B,Cut and Leave,,None Observed,0.4 of the span from Secondary pole to End. 18 ft West of the line. 4 stems at DBH. One stems as decaying forming on lower part of limp. Remove limp with decay. Marked with yellow ribbon. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut hard wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14142 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/23/2020 15:53:54,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,a0a1767b-8491-413c-a6bd-71087cc2a6ea
-1,,VP_AW115-K04_1584678_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Ponderosa Pine,No,No,5,30,Do Not ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,0.4 of the span from Secondary pole to End. 5 ft West of the line. Poor taper tree.  ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14142 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/23/2020 16:02:40,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,52177250-7348-4748-a506-7932d21e5a2c
-1,,VP_AW115-K04_1584684_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Live Oak,No,No,72,58,ABATE,,,FBB_FP-Major B,Cut and Leave,,None Observed,0.2 of the span from Secondary pole to End. 18 ft East of the line. 6 stems at DBH. One stems as defect 15 ft above base. If it broke at weak point it can bring down the line. Limp for removal marked with yellow ribbon. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut hard wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14142 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/23/2020 17:00:39,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,d10e93ea-0b53-4045-9e53-c3dba3073bd5
-1,,VP_AW115-K04_1584687_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Black Oak,No,No,24,70,ABATE,,,F3D_FS-R3B+Trt,Cut and Leave,,None Observed,0.4 of the span from Secondary pole to End. 60 ft East of the line. Is downhill from line. Slight lean towards line. Has major base decay from previously failed limp. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14142 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/23/2020 17:14:30,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,28c236e3-b554-4685-8589-d44944692507
-1,,VP_AW115-K04_1584698_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,8,35,Do Not ABATE,,,Trim,Chip on site/broadcast,,None Observed,0.8 of the span from Secondary pole to End. 6ft East of the line. Trim few branches that are resting in line. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14142 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/23/2020 18:10:29,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815554,4a16ff2d-1eef-46b7-8964-782cbe8cb7aa
-1,,VP_AW115-K04_1584713_2020,BRUNSWICK 1105,No,CIP_AW115-K04_389012,In-Progress,,MGE_Mountain G Enterprises,Douglas Fir,No,No,6,40,Do Not ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,None Observed,25 ft South-East of the End pole. Tree with very poor taper. ,AEA_A & E Arborists Tree Care,,,,,,Unit,No,Not Invoiced,,,,Cut wood into 16” rounds. Chip and broadcast debris. ,bchamn_awrr,5/12/2020 0:22:56,Sierra,SI_Sierra,,14127 HYDRAULIC RIDGE CLOSE,NEVADA CITY,mdiazm_awrr,4/23/2020 21:22:11,BE_geomartawrrprod,5/12/2020 0:33:45,{00000000-0000-0000-0000-000000000000},LP_AW115-K04_815985,1ff10502-4363-4bcb-aa9b-652afd43f233
-1,,VP_AW115-G24_1585332_2020,BRUNSWICK 1105,No,CIP_AW115-G24_388721,Work Identified,,JEF_Jefferson Resources,Live Oak,No,No,18,55,ABATE,,,F2D_FS-R2B+Trt,Cut and Leave,,None Observed,0.2 of span from pole A to B. 15 feet south of lines. Leaning and weighted towards lines. Multiple dead limbs. ,,,,,,,Unit,No,Not Invoiced,,,,Cut into 16 inches ,kfenkj_awrr,5/11/2020 19:26:13,Sierra,SI_Sierra,,16474 BANNER QUAKER HILL RD,NEVADA CITY,kfenkj_awrr,4/24/2020 17:39:52,BE_geomartawrrprod,5/11/2020 20:34:30,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_821178,09a1eae7-dac2-41b8-9f03-8e46155e08e0
