State,City,Pages,Names,,,,Row Labels,Sum of Names
PA,Jefferson Hills,1,1,,,,,
PA,Jersey Shore,1,1,,,,,
PA,Johnstown,1,4,,,,,
PA,Kempton,1,2,,,,,
PA,Kennett Square,1,4,,,,,
PA,King Of Prussia,1,15,,,,,
PA,Kingston,1,1,,,,,
PA,Kutztown,1,1,,,,,
PA,Lafayette Hill,1,1,,,,,
PA,Lake Ariel,1,1,,,,,
PA,Lampeter,1,1,,,,,
PA,Lancaster,1,16,,,,,
PA,Lansdale,1,1,,,,,
PA,Lansdowne,1,1,,,,,
PA,Larksville,1,0,,,,,
PA,Laughlintown,1,1,,,,,
PA,Lawrence,1,3,,,,,
PA,Lawrenceville,1,1,,,,,
PA,Lebanon,1,2,,,,,
PA,Leesport,1,1,,,,,
PA,Lehighton,1,1,,,,,
PA,Lenni,1,1,,,,,
PA,Leola,1,1,,,,,
PA,Lewisburg,1,1,,,,,
PA,Lewistown,1,1,,,,,
PA,Lititz,1,1,,,,,
PA,Lock Haven,1,1,,,,,
PA,Lords Valley,1,1,,,,,
PA,Lower Burrell,1,1,,,,,
PA,Lucinda,1,1,,,,,
PA,Malvern,1,3,,,,,
PA,Manheim,1,1,,,,,
PA,Matamoras,1,1,,,,,
PA,Mc Keesport,1,1,,,,,
PA,Mc Murray,1,1,,,,,
PA,Meadville,1,4,,,,,
PA,Mechanicsburg,1,1,,,,,
PA,Media,1,1,,,,,
PA,Mendenhall,1,1,,,,,
PA,Meshoppen,1,1,,,,,
PA,Middleburg,1,1,,,,,
PA,Middletown,1,1,,,,,
PA,Midland,1,1,,,,,
PA,Milford,1,0,,,,,
PA,Mill Hall,1,1,,,,,
PA,Mill Run,1,1,,,,,
PA,Millmont,1,1,,,,,
PA,Millville,1,0,,,,,
PA,Mohnton,1,2,,,,,
PA,Monroeville,1,2,,,,,
PA,Montoursville,1,1,,,,,
PA,Moon Twp,1,0,,,,,
PA,Morrisdale,1,1,,,,,
PA,Morrisville,1,1,,,,,
PA,Moscow,1,1,,,,,
PA,Muncy,1,3,,,,,
PA,Muncy Valley,1,1,,,,,
PA,Murrysville,1,0,,,,,
PA,Nanty Glo,1,1,,,,,
PA,Narvon,1,1,,,,,
PA,New Castle,1,3,,,,,
PA,New Milford,1,2,,,,,
PA,Newport,1,0,,,,,
PA,Newtown,1,3,,,,,
PA,Newtown Square,1,1,,,,,
PA,Newville,1,2,,,,,
PA,Norristown,1,3,,,,,
PA,North Wales,1,1,,,,,
PA,Northampton,1,1,,,,,
PA,Nuangola,1,1,,,,,
PA,Oakdale,1,1,,,,,
PA,Oaks,1,1,,,,,
PA,Oil City,1,1,,,,,
PA,Oley,1,0,,,,,
PA,Orangeville,1,1,,,,,
PA,Orefield,1,1,,,,,
PA,Oreland,1,1,,,,,
PA,Orwigsburg,1,1,,,,,
PA,Palm,1,4,,,,,
PA,Palmerton,1,1,,,,,
PA,Palmyra,1,2,,,,,
PA,Paoli,1,3,,,,,
PA,Patton,1,1,,,,,
PA,Pennsburg,1,2,,,,,
PA,Perkasie,1,1,,,,,
PA,Perkiomenville,1,3,,,,,
PA,Phila,1,16,,,,,
PA,Philadelphia,1,15,,,,,
PA,Philipsburg,1,0,,,,,
PA,Phoenixville,1,1,,,,,
PA,Pittsburgh,1,15,,,,,
PA,Plymouth Meeting,1,1,,,,,
PA,Pocono Pines,1,1,,,,,
PA,Port Matilda,1,1,,,,,
PA,Pottstown,1,2,,,,,
PA,Quakertown,1,2,,,,,
PA,Quarryville,1,2,,,,,
PA,Reading,1,4,,,,,
PA,Ridley Park,1,2,,,,,
PA,Riegelsville,1,1,,,,,
PA,Roaring Brook Twp,1,1,,,,,
PA,Robesonia,1,0,,,,,
PA,Rochester,1,1,,,,,
PA,Rockwood,1,1,,,,,
PA,Saint Marys,1,1,,,,,
PA,Sarver,1,0,,,,,
PA,Saylorsburg,1,0,,,,,
PA,Schnecksville,1,1,,,,,
PA,Schwenksville,1,2,,,,,
PA,Scott Township,1,2,,,,,
PA,Scranton,1,2,,,,,
PA,Sellersville,1,0,,,,,
PA,Sewickley,1,1,,,,,
PA,Shartlesville,1,1,,,,,
PA,Shelocta,1,0,,,,,
PA,Shrewsbury,1,1,,,,,
PA,Simpson,1,1,,,,,
PA,Slatington,1,2,,,,,
PA,Somerset,1,2,,,,,
PA,South Fork,1,1,,,,,
PA,Southampton,1,1,,,,,
PA,Spring City,1,2,,,,,
PA,Springfield,1,2,,,,,
PA,State College,1,4,,,,,
PA,Stockertown,1,1,,,,,
PA,Stroudsburg,1,2,,,,,
PA,Summit Hill,1,1,,,,,
PA,Swarthmore,1,1,,,,,
PA,Telford,1,1,,,,,
PA,Thomasville,1,3,,,,,
PA,Townville,1,9,,,,,
PA,Trooper,1,1,,,,,
PA,Tunkhannock,1,1,,,,,
PA,Turbotville,1,1,,,,,
PA,Tyrone,1,1,,,,,
PA,Union City,1,1,,,,,
PA,University Park,1,1,,,,,
PA,Upper Saint Clair,1,1,,,,,
PA,Utica,1,1,,,,,
PA,Warminster,1,2,,,,,
PA,Warrington,1,1,,,,,
PA,Washington,1,1,,,,,
PA,Wayne,1,3,,,,,
PA,Waynesboro,1,0,,,,,
PA,Weedville,1,1,,,,,
PA,Wellsboro,1,1,,,,,
PA,Wernersville,1,1,,,,,
PA,West Chester,1,4,,,,,
PA,West Conshohocken,1,1,,,,,
PA,West Mifflin,1,1,,,,,
PA,West Pittston,1,1,,,,,
PA,West Sunbury,1,1,,,,,
PA,West Wyoming,1,1,,,,,
PA,White,1,1,,,,,
PA,Williamsport,1,1,,,,,
PA,Willow Grove,1,1,,,,,
PA,Willow Street,1,2,,,,,
PA,Windber,1,1,,,,,
PA,Woodward,1,1,,,,,
PA,Worcester,1,1,,,,,
PA,Wyndmoor,1,1,,,,,
PA,Wyoming,1,1,,,,,
PA,York,1,8,,,,,
PA,Zelienople,1,1,,,,,
PA,Zionsville,1,1,,,,,
PR,Aguadilla,1,2,,,,,
PR,Aguas Buenas,1,1,,,,,
PR,Cabo Rojo,1,1,,,,,
PR,Caguas,1,2,,,,,
PR,Carolina,1,1,,,,,
PR,Cidra,1,1,,,,,
PR,Guayama,1,1,,,,,
PR,Guaynabo,1,1,,,,,
PR,Hato Rey,1,0,,,,,
PR,Juncos,1,2,,,,,
PR,Mayaguez,1,1,,,,,
PR,Quebradillas,1,1,,,,,
PR,Rio Piedras,1,1,,,,,
PR,San Juan,1,6,,,,,
PR,Utuado,1,1,,,,,
RI,Ashaway,1,0,,,,,
RI,Barrington,1,1,,,,,
RI,Bristol,1,1,,,,,
RI,Charlestown,1,1,,,,,
RI,Coventry,1,2,,,,,
RI,Cumberland,1,2,,,,,
RI,Greene,1,1,,,,,
RI,Harrisville,1,0,,,,,
RI,Lincoln,1,0,,,,,
RI,Narragansett,1,1,,,,,
RI,North Kingstown,1,1,,,,,
RI,Pascoag,1,1,,,,,
RI,Portsmouth,1,2,,,,,
RI,Wakefield,1,1,,,,,
RI,Warren,1,0,,,,,
RI,Warwick,1,2,,,,,
RI,Westerly,1,1,,,,,
SC,Aiken,1,4,,,,,
SC,Anderson,1,5,,,,,
SC,Andrews,1,1,,,,,
SC,Bamberg,1,1,,,,,
SC,Beaufort,1,8,,,,,
SC,Belton,1,1,,,,,
SC,Bluffton,1,4,,,,,
SC,Camden,1,1,,,,,
SC,Chapin,1,1,,,,,
SC,Charleston,1,11,,,,,
SC,Chester,1,1,,,,,
SC,Clemson,1,1,,,,,
SC,Clover,1,3,,,,,
SC,Columbia,1,7,,,,,
SC,Conway,1,3,,,,,
SC,Cross,1,0,,,,,
SC,Easley,1,3,,,,,
SC,Estill,1,1,,,,,
SC,Florence,1,4,,,,,
SC,Fort Mill,1,1,,,,,
SC,Fountain Inn,1,1,,,,,
SC,Gaffney,1,1,,,,,
SC,Georgetown,1,1,,,,,
SC,Goose Creek,1,1,,,,,
SC,Greenville,1,5,,,,,
SC,Greenwood,1,1,,,,,
SC,Greer,1,1,,,,,
SC,Hartsville,1,1,,,,,
SC,Hilton Head Island,1,3,,,,,
SC,Hopkins,1,1,,,,,
SC,Irmo,1,2,,,,,
SC,Johns Island,1,5,,,,,
SC,Ladys Island,1,2,,,,,
SC,Lancaster,1,2,,,,,
SC,Lexington,1,3,,,,,
SC,Longs,1,1,,,,,
SC,Manning,1,1,,,,,
SC,Moore,1,0,,,,,
SC,Mount Pleasant,1,1,,,,,
SC,Mt Pleasant,1,2,,,,,
SC,Myrtle Beach,1,5,,,,,
SC,N Charleston,1,2,,,,,
SC,Nichols,1,1,,,,,
SC,North Augusta,1,1,,,,,
SC,North Charleston,1,3,,,,,
SC,North Myrtle Beach,1,0,,,,,
SC,Pawleys Island,1,3,,,,,
SC,Pendleton,1,1,,,,,
SC,Piedmont,1,0,,,,,
SC,Pomaria,1,2,,,,,
SC,Rock Hill,1,3,,,,,
SC,Seabrook Island,1,0,,,,,
SC,Seneca,1,1,,,,,
SC,Simpsonville,1,1,,,,,
SC,Spartanburg,1,1,,,,,
SC,Springfield,1,1,,,,,
SC,Sullivans Island,1,1,,,,,
SC,Summerton,1,2,,,,,
SC,Summerville,1,4,,,,,
SC,Sumter,1,1,,,,,
SC,Taylors,1,1,,,,,
SC,Tega Cay,1,2,,,,,
SC,Travelers Rest,1,2,,,,,
SC,Varnville,1,0,,,,,
SC,Walterboro,1,1,,,,,
SC,West Columbia,1,1,,,,,
SC,Westminster,1,2,,,,,
SC,York,1,2,,,,,
SD,Aberdeen,1,1,,,,,
SD,Box Elder,1,1,,,,,
SD,Brookings,1,3,,,,,
SD,Central City,1,1,,,,,
SD,Clark,1,1,,,,,
SD,Colman,1,1,,,,,
SD,Conde,1,0,,,,,
SD,Letcher,1,1,,,,,
SD,Madison,1,0,,,,,
SD,Pierre,1,1,,,,,
SD,Rapid City,1,6,,,,,
SD,Sioux Falls,1,5,,,,,
SD,Spearfish,1,3,,,,,
SD,Sturgis,1,1,,,,,
SD,White,1,0,,,,,
TN,Algood,1,1,,,,,
TN,Arlington,1,1,,,,,
TN,Ashland City,1,1,,,,,
TN,Athens,1,2,,,,,
TN,Bartlett,1,3,,,,,
TN,Bon Aqua,1,0,,,,,
TN,Brentwood,1,1,,,,,
TN,Butler,1,1,,,,,
TN,Chattanooga,1,11,,,,,
TN,Clarksville,1,1,,,,,
TN,Collierville,1,1,,,,,
TN,Columbia,1,1,,,,,
TN,Cookeville,1,1,,,,,
TN,Cordova,1,1,,,,,
TN,Cumberland Furnace,1,1,,,,,
TN,Dandridge,1,1,,,,,
TN,Decatur,1,1,,,,,
TN,Dickson,1,1,,,,,
TN,Drummonds,1,0,,,,,
TN,Duck River,1,0,,,,,
TN,Dunlap,1,1,,,,,
TN,Eads,1,1,,,,,
TN,Elizabethton,1,1,,,,,
TN,Fairview,1,2,,,,,
TN,Fayetteville,1,0,,,,,
TN,Franklin,1,5,,,,,
TN,Friendsville,1,0,,,,,
TN,Gatlinburg,1,1,,,,,
TN,Germantown,1,2,,,,,
TN,Goodlettsville,1,1,,,,,
TN,Greenback,1,1,,,,,
TN,Harriman,1,1,,,,,
TN,Harrison,1,1,,,,,
TN,Hendersonville,1,1,,,,,
TN,Hermitage,1,1,,,,,
TN,Hixson,1,1,,,,,
TN,Hohenwald,1,2,,,,,
TN,Jackson,1,0,,,,,
TN,Johnson City,1,5,,,,,
TN,Jonesborough,1,0,,,,,
TN,Kingsport,1,2,,,,,
TN,Kingston Springs,1,1,,,,,
TN,Knoxville,1,18,,,,,
TN,Lakeland,1,1,,,,,
TN,Lebanon,1,1,,,,,
TN,Loudon,1,1,,,,,
TN,Louisville,1,2,,,,,
TN,Luttrell,1,1,,,,,
TN,Madisonville,1,2,,,,,
TN,Maryville,1,2,,,,,
TN,Mascot,1,1,,,,,
TN,Mc Minnville,1,0,,,,,
TN,Medina,1,1,,,,,
TN,Memphis,1,10,,,,,
TN,Millington,1,1,,,,,
TN,Morristown,1,1,,,,,
TN,Mount Pleasant,1,1,,,,,
TN,Mt. Juliet,1,1,,,,,
TN,Murfreesboro,1,4,,,,,
TN,Nashville,1,23,,,,,
TN,Nolensville,1,1,,,,,
TN,Oak Ridge,1,0,,,,,
TN,Oliver Springs,1,0,,,,,
TN,Ooltewah,1,1,,,,,
TN,Pegram,1,1,,,,,
TN,Philadelphia,1,1,,,,,
TN,Piney Flats,1,2,,,,,
TN,Russellville,1,1,,,,,
TN,Santa Fe,1,1,,,,,
TN,Sevierville,1,2,,,,,
TN,Sharps Chapel,1,1,,,,,
TN,Signal Mountain,1,2,,,,,
TN,Soddy Daisy,1,1,,,,,
TN,South Pittsburg,1,2,,,,,
TN,Sparta,1,1,,,,,
TN,Spring Hill,1,1,,,,,
TN,Talbott,1,1,,,,,
TN,Tellico Plains,1,1,,,,,
TN,Thompsons Station,1,1,,,,,
TN,Vonore,1,0,,,,,
TN,White Bluff,1,1,,,,,
TN,White House,1,1,,,,,
TN,Whitwell,1,1,,,,,
TN,Winchester,1,1,,,,,
TX,Abilene,1,4,,,,,
TX,Aledo,1,1,,,,,
TX,Allen,1,10,,,,,
TX,Alpine,1,1,,,,,
TX,Alvarado,1,1,,,,,
TX,Amarillo,1,8,,,,,
TX,Anna,1,1,,,,,
TX,Argyle,1,2,,,,,
TX,Arlington,1,13,,,,,
TX,Arp,1,1,,,,,
TX,Atascosa,1,0,,,,,
TX,Aubrey,1,1,,,,,
TX,Austin,1,89,,,,,
TX,Azle,1,3,,,,,
TX,Bastrop,1,4,,,,,
TX,Bay City,1,1,,,,,
TX,Baytown,1,1,,,,,
TX,Beaumont,1,1,,,,,
TX,Bedford,1,1,,,,,
TX,Bellville,1,2,,,,,
TX,Belton,1,4,,,,,
TX,Bertram,1,1,,,,,
TX,Boerne,1,3,,,,,
TX,Bonham,1,1,,,,,
TX,Boyd,1,1,,,,,
TX,Brenham,1,3,,,,,
TX,Bryan,1,3,,,,,
TX,Buda,1,4,,,,,
TX,Bullard,1,1,,,,,
TX,Bulverde,1,1,,,,,
TX,Burleson,1,2,,,,,
TX,Burnet,1,1,,,,,
TX,Canyon,1,2,,,,,
TX,Canyon Lake,1,1,,,,,
TX,Carthage,1,1,,,,,
TX,Castroville,1,1,,,,,
TX,Cedar Hill,1,1,,,,,
TX,Cedar Park,1,2,,,,,
TX,Cleveland,1,2,,,,,
TX,Coleman,1,1,,,,,
TX,College Station,1,5,,,,,
TX,Colleyville,1,1,,,,,
TX,Conroe,1,6,,,,,
TX,Corpus Christi,1,3,,,,,
TX,Cresson,1,1,,,,,
TX,Cypress,1,4,,,,,
TX,Dallas,1,39,,,,,
TX,Denison,1,2,,,,,
TX,Denton,1,5,,,,,
TX,Detroit,1,0,,,,,
TX,Dickinson,1,1,,,,,
TX,Driftwood,1,2,,,,,
TX,Dripping Springs,1,0,,,,,
TX,Edinburg,1,1,,,,,
TX,El Campo,1,1,,,,,
TX,El Paso,1,2,,,,,
TX,Ennis,1,1,,,,,
TX,Fairview,1,2,,,,,
TX,Falls City,1,1,,,,,
TX,Farmers Branch,1,1,,,,,
TX,Farmersville,1,0,,,,,
TX,Florence,1,2,,,,,
TX,Floresville,1,1,,,,,
TX,Flower Mound,1,3,,,,,
TX,Forney,1,2,,,,,
TX,Fort Worth,1,11,,,,,
TX,Fredericksburg,1,2,,,,,
TX,Fredonia,1,1,,,,,
TX,Friendswood,1,1,,,,,
TX,Frisco,1,1,,,,,
TX,Galveston,1,2,,,,,
TX,Garland,1,4,,,,,
TX,Georgetown,1,4,,,,,
TX,Giddings,1,0,,,,,
TX,Gonzales,1,1,,,,,
TX,Grand Prairie,1,2,,,,,
TX,Greenville,1,0,,,,,
TX,Groesbeck,1,1,,,,,
TX,Hamilton,1,1,,,,,
TX,Harlingen,1,1,,,,,
TX,Haslet,1,1,,,,,
TX,Helotes,1,2,,,,,
TX,Hempstead,1,1,,,,,
TX,Henderson,1,1,,,,,
TX,Hewitt,1,1,,,,,
TX,Hockley,1,1,,,,,
TX,Horseshoe Bay,1,2,,,,,
TX,Houston,1,37,,,,,
TX,Humble,1,4,,,,,
TX,Hunt,1,2,,,,,
TX,Huntsville,1,1,,,,,
TX,Hurst,1,1,,,,,
TX,Hutto,1,1,,,,,
TX,Ingram,1,1,,,,,
TX,Iowa Park,1,1,,,,,
TX,Irving,1,2,,,,,
TX,Jacksonville,1,1,,,,,
TX,Jersey Village,1,1,,,,,
TX,Johnson City,1,4,,,,,
TX,Joshua,1,1,,,,,
TX,Katy,1,5,,,,,
TX,Keller,1,2,,,,,
TX,Kennedale,1,1,,,,,
TX,Kerrville,1,3,,,,,
TX,Killeen,1,1,,,,,
TX,Kingsville,1,1,,,,,
TX,Kingwood,1,1,,,,,
TX,Klein,1,1,,,,,
TX,Kyle,1,4,,,,,
TX,LA FERIA,1,1,,,,,
TX,La Grange,1,1,,,,,
TX,Lake Dallas,1,1,,,,,
TX,Lakeside,1,1,,,,,
TX,Lancaster,1,1,,,,,
TX,Leander,1,4,,,,,
TX,Lewisville,1,4,,,,,
TX,Liberty Hill,1,1,,,,,
TX,Little Elm,1,0,,,,,
TX,Livingston,1,1,,,,,
TX,Lockhart,1,2,,,,,
TX,Lorena,1,1,,,,,
TX,Lott,1,0,,,,,
TX,Lubbock,1,3,,,,,
TX,Lufkin,1,2,,,,,
TX,Mabank,1,1,,,,,
TX,Magnolia,1,1,,,,,
TX,Mansfield,1,1,,,,,
TX,Marshall,1,1,,,,,
TX,Maxwell,1,0,,,,,
TX,Mc Dade,1,0,,,,,
TX,Mc Kinney,1,2,,,,,
TX,Mcallen,1,1,,,,,
TX,Mckinney,1,5,,,,,
TX,Melissa,1,1,,,,,
TX,Mercedes,1,1,,,,,
TX,Mesquite,1,2,,,,,
TX,Midland,1,7,,,,,
TX,Millican,1,1,,,,,
TX,Muenster,1,1,,,,,
TX,Murphy,1,1,,,,,
TX,Nacogdoches,1,3,,,,,
TX,New Braunfels,1,5,,,,,
TX,North Richland Hills,1,3,,,,,
TX,Odessa,1,0,,,,,
TX,Ore City,1,1,,,,,
TX,Paris,1,2,,,,,
TX,Pearland,1,3,,,,,
TX,Pflugerville,1,3,,,,,
TX,Pilot Point,1,1,,,,,
TX,Pittsburg,1,1,,,,,
TX,Plano,1,7,,,,,
TX,Porter,1,1,,,,,
TX,Portland,1,1,,,,,
TX,Prosper,1,1,,,,,
TX,Quitman,1,1,,,,,
TX,Rhome,1,1,,,,,
TX,Richardson,1,8,,,,,
TX,Richland Hills,1,1,,,,,
TX,Rockwall,1,4,,,,,
TX,Rosser,1,1,,,,,
TX,Round Rock,1,11,,,,,
TX,Rowlett,1,2,,,,,
TX,Royse City,1,2,,,,,
TX,Salado,1,1,,,,,
TX,San Angelo,1,4,,,,,
TX,San Antonio,1,47,,,,,
TX,San Benito,1,1,,,,,
TX,San Marcos,1,8,,,,,
TX,Sanger,1,1,,,,,
TX,Santa Fe,1,1,,,,,
TX,Schertz,1,1,,,,,
TX,Seabrook,1,1,,,,,
TX,Shelbyville,1,1,,,,,
TX,Simonton,1,1,,,,,
TX,Smithville,1,1,,,,,
TX,Somerset,1,0,,,,,
TX,Southlake,1,5,,,,,
TX,Spearman,1,0,,,,,
TX,Spicewood,1,0,,,,,
TX,Splendora,1,1,,,,,
TX,Spring,1,1,,,,,
TX,Stephenville,1,2,,,,,
TX,Sugar Land,1,1,,,,,
TX,Sunnyvale,1,1,,,,,
TX,Temple,1,3,,,,,
TX,The Colony,1,1,,,,,
TX,The Woodlands,1,1,,,,,
TX,Thorndale,1,0,,,,,
TX,Tomball,1,0,,,,,
TX,Tyler,1,4,,,,,
TX,Universal City,1,1,,,,,
TX,Valley Mills,1,1,,,,,
TX,Victoria,1,1,,,,,
TX,Village Mills,1,1,,,,,
TX,Waco,1,2,,,,,
TX,Waring,1,1,,,,,
TX,Waskom,1,2,,,,,
TX,Waxahachie,1,2,,,,,
TX,Whitney,1,1,,,,,
TX,Wichita Falls,1,1,,,,,
TX,Wimberley,1,1,,,,,
TX,Wolfforth,1,3,,,,,
TX,Woodville,1,0,,,,,
TX,Woodway,1,1,,,,,
TX,Wylie,1,5,,,,,
UT,Alpine,1,1,,,,,
UT,Alta,1,0,,,,,
UT,American Fork,1,2,,,,,
UT,Bluffdale,1,2,,,,,
UT,Bountiful,1,1,,,,,
UT,Brigham City,1,1,,,,,
UT,Clearfield,1,2,,,,,
UT,Clinton,1,2,,,,,
UT,Copperton,1,1,,,,,
UT,Dammeron Valley,1,1,,,,,
UT,Delta,1,1,,,,,
UT,Draper,1,3,,,,,
UT,Eagle Mountain,1,2,,,,,
UT,Eden,1,1,,,,,
UT,Elk Ridge,1,1,,,,,
UT,Farmington,1,3,,,,,
UT,Fruit Heights,1,0,,,,,
UT,Heber,1,3,,,,,
UT,Heber City,1,2,,,,,
UT,Herriman,1,1,,,,,
UT,Holladay,1,1,,,,,
UT,Hurricane,1,1,,,,,
UT,Hyde Park,1,1,,,,,
UT,Hyrum,1,1,,,,,
UT,Ivins,1,1,,,,,
UT,Kamas,1,3,,,,,
UT,Kanab,1,1,,,,,
UT,Kanarraville,1,0,,,,,
UT,Kaysville,1,3,,,,,
UT,Kearns,1,1,,,,,
UT,Lake Point,1,0,,,,,
UT,Layton,1,3,,,,,
UT,Leeds,1,1,,,,,
UT,Lehi,1,3,,,,,
UT,Logan,1,5,,,,,
UT,Magna,1,1,,,,,
UT,Midvale,1,3,,,,,
UT,Morgan,1,1,,,,,
UT,Mountain Green,1,1,,,,,
UT,Murray,1,3,,,,,
UT,Nephi,1,1,,,,,
UT,North Logan,1,2,,,,,
UT,North Ogden,1,2,,,,,
UT,Ogden,1,5,,,,,
UT,Orem,1,4,,,,,
UT,Paragonah,1,1,,,,,
UT,Park City,1,7,,,,,
UT,Parowan,1,1,,,,,
UT,Pleasant Grove,1,5,,,,,
UT,Pleasant View,1,0,,,,,
UT,Providence,1,1,,,,,
UT,Provo,1,2,,,,,
UT,River Heights,1,1,,,,,
UT,Riverton,1,2,,,,,
UT,Roy,1,2,,,,,
UT,Saint George,1,5,,,,,
UT,Salt Lake City,1,18,,,,,
UT,Sandy,1,1,,,,,
UT,Santa Clara,1,1,,,,,
UT,Saratoga Springs,1,1,,,,,
UT,Smithfield,1,1,,,,,
UT,South Salt Lake,1,1,,,,,
UT,Springville,1,1,,,,,
UT,Syracuse,1,2,,,,,
UT,Taylorsville,1,3,,,,,
UT,Virgin,1,1,,,,,
UT,W Bountiful,1,2,,,,,
UT,Washington,1,1,,,,,
UT,West Bountiful,1,2,,,,,
UT,West Haven,1,1,,,,,
UT,West Jordan,1,5,,,,,
UT,West Valley City,1,1,,,,,
UT,Woods Cross,1,1,,,,,
VA,Afton,1,1,,,,,
VA,Aldie,1,2,,,,,
VA,Alexandria,1,4,,,,,
VA,Amelia,1,1,,,,,
VA,Amissville,1,3,,,,,
VA,Annandale,1,1,,,,,
VA,Appomattox,1,1,,,,,
VA,Arlington,1,3,,,,,
VA,Ashburn,1,2,,,,,
VA,Ashland,1,3,,,,,
VA,Barboursville,1,1,,,,,
VA,Bealeton,1,1,,,,,
VA,Bedford,1,0,,,,,
VA,Belle Haven,1,0,,,,,
VA,Bentonville,1,1,,,,,
VA,Berryville,1,0,,,,,
VA,Blacksburg,1,4,,,,,
VA,Blackstone,1,1,,,,,
VA,Bluemont,1,1,,,,,
VA,Boones Mill,1,0,,,,,
VA,Boyce,1,2,,,,,
VA,Brandy Station,1,1,,,,,
VA,Brightwood,1,1,,,,,
VA,Bristol,1,1,,,,,
VA,Bristow,1,4,,,,,
VA,Broad Run,1,0,,,,,
VA,Burke,1,1,,,,,
VA,Callaway,1,1,,,,,
VA,Centreville,1,4,,,,,
VA,Chantilly,1,5,,,,,
VA,Charles City,1,0,,,,,
VA,Charlottesville,1,7,,,,,
VA,Chase City,1,1,,,,,
VA,Chesapeake,1,12,,,,,
VA,Chester,1,4,,,,,
VA,Chesterfield,1,3,,,,,
VA,Christiansburg,1,8,,,,,
VA,Clear Brook,1,2,,,,,
VA,Clifton,1,1,,,,,
VA,Colonial Bch,1,1,,,,,
VA,Crimora,1,1,,,,,
VA,Crozet,1,3,,,,,
VA,Culpeper,1,6,,,,,
VA,Danville,1,1,,,,,
VA,Dinwiddie,1,1,,,,,
VA,Dulles,1,2,,,,,
VA,Dumfries,1,1,,,,,
VA,Earlysville,1,2,,,,,
VA,Faber,1,2,,,,,
VA,Fairfax,1,16,,,,,
VA,Falls Church,1,5,,,,,
VA,Afton,1,1,,,,,
VA,Aldie,1,2,,,,,
VA,Alexandria,1,4,,,,,
VA,Amelia,1,1,,,,,
VA,Amissville,1,3,,,,,
VA,Annandale,1,1,,,,,
VA,Appomattox,1,1,,,,,
VA,Arlington,1,3,,,,,
VA,Ashburn,1,2,,,,,
VA,Ashland,1,3,,,,,
VA,Barboursville,1,1,,,,,
VA,Bealeton,1,1,,,,,
VA,Bedford,1,0,,,,,
VA,Belle Haven,1,0,,,,,
VA,Bentonville,1,1,,,,,
VA,Berryville,1,0,,,,,
VA,Blacksburg,1,4,,,,,
VA,Blackstone,1,1,,,,,
VA,Bluemont,1,1,,,,,
VA,Boones Mill,1,0,,,,,
VA,Boyce,1,2,,,,,
VA,Brandy Station,1,1,,,,,
VA,Brightwood,1,1,,,,,
VA,Bristol,1,1,,,,,
VA,Bristow,1,4,,,,,
VA,Broad Run,1,0,,,,,
VA,Burke,1,1,,,,,
VA,Callaway,1,1,,,,,
VA,Centreville,1,4,,,,,
VA,Chantilly,1,5,,,,,
VA,Charles City,1,0,,,,,
VA,Charlottesville,1,7,,,,,
VA,Chase City,1,1,,,,,
VA,Chesapeake,1,12,,,,,
VA,Chester,1,4,,,,,
VA,Chesterfield,1,3,,,,,
VA,Christiansburg,1,8,,,,,
VA,Clear Brook,1,2,,,,,
VA,Clifton,1,1,,,,,
VA,Colonial Bch,1,1,,,,,
VA,Crimora,1,1,,,,,
VA,Crozet,1,3,,,,,
VA,Culpeper,1,6,,,,,
VA,Danville,1,1,,,,,
VA,Dinwiddie,1,1,,,,,
VA,Dulles,1,2,,,,,
VA,Dumfries,1,1,,,,,
VA,Earlysville,1,2,,,,,
VA,Faber,1,2,,,,,
VA,Fairfax,1,16,,,,,
VA,Falls Church,1,5,,,,,
VA,Fishersville,1,3,,,,,
VA,Floyd,1,1,,,,,
VA,Forest,1,1,,,,,
VA,Fort Valley,1,1,,,,,
VA,Franklin,1,2,,,,,
VA,Fredericksbrg,1,1,,,,,
VA,Fredericksburg,1,6,,,,,
VA,Freeman,1,1,,,,,
VA,Fries,1,1,,,,,
VA,Front Royal,1,6,,,,,
VA,Fulks Run,1,1,,,,,
VA,Gainesville,1,6,,,,,
VA,Galax,1,1,,,,,
VA,Glade Spring,1,1,,,,,
VA,Glen Allen,1,0,,,,,
VA,Gloucester,1,3,,,,,
VA,Goochland,1,1,,,,,
VA,Great Falls,1,2,,,,,
VA,Gretna,1,1,,,,,
VA,Halifax,1,1,,,,,
VA,Hamilton,1,2,,,,,
VA,Hampton,1,1,,,,,
VA,Harrisonburg,1,5,,,,,
VA,Haymarket,1,2,,,,,
VA,Henrico,1,0,,,,,
VA,Herndon,1,3,,,,,
VA,Highland Springs,1,1,,,,,
VA,Hopewell,1,1,,,,,
VA,Jetersville,1,1,,,,,
VA,Jonesville,1,1,,,,,
VA,Kilmarnock,1,1,,,,,
VA,La Crosse,1,1,,,,,
VA,Lebanon,1,1,,,,,
VA,Leesburg,1,10,,,,,
VA,Lexington,1,3,,,,,
VA,Linden,1,1,,,,,
VA,Linville,1,1,,,,,
VA,Locust Dale,1,1,,,,,
VA,Locust Grove,1,2,,,,,
VA,Louisa,1,1,,,,,
VA,Lovingston,1,1,,,,,
VA,Lynchburg,1,5,,,,,
